"Code","Item","Group","Region_Number","Region_Name","State_Name","Y1980","Y1981","Y1982","Y1983","Y1984","Y1985","Y1986","Y1987","Y1988","Y1989","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Average_Annual_Percent_Growth"
"10","Nursing Home Care (Millions of Dollars)","State","1","New England","Vermont","46.096","49.908","54.04","57.156","59.457","61.992","66.891","71.409","81.545","105.95","119.76","124.028","128.861","139.643","146.372","158.985","173.212","180.942","181.79","180.973","195.17","221.062","222.05","236.228","251.729","269.754","279.027","300.755","299.881","294.945","6.6"
"10","Nursing Home Care (Millions of Dollars)","Region","2","Mideast","","3303.536","3776.873","4328.96","4901.984","5402.224","6018.075","6629.98","7135.296","8009.719","8876.29","10057.55","11046.851","11823.158","12494.768","13109.925","14301.589","15472.891","16512.23","17897.078","18764.993","19623.882","21089.186","22041.875","23426.947","24701.813","25986.138","26692.655","28294.009","29426.445","30182.191","7.9"
"10","Nursing Home Care (Millions of Dollars)","State","2","Mideast","Delaware","26.44","32.311","39.329","46.644","63.899","64.636","69.831","76.841","92.852","112.007","131.934","138.369","144.627","155.783","166.771","181.278","192.279","203.896","232.017","236.761","265.202","301.347","289.159","302.917","354.926","396.483","386.861","454.169","517.778","577.356","11.2"
"10","Nursing Home Care (Millions of Dollars)","State","2","Mideast","District of Columbia","20.705","25.053","35.889","48.311","63.198","77.835","99.603","114.357","136.455","134.797","144.437","164.165","157.398","170.625","180.938","192.186","184.955","165.966","182.044","232.078","233.231","198.21","236.171","247.393","257.579","266.961","263.351","275.16","282.123","321.504","9.9"
"10","Nursing Home Care (Millions of Dollars)","State","2","Mideast","Maryland","245.998","299.146","341.547","392.658","448.269","503.907","556.317","621.821","701.221","778.148","889.415","950.543","1028.192","1109.673","1181.155","1314.122","1416.55","1509.349","1688.328","1701.443","1765.396","2075.784","2098.449","2315.395","2598.282","2818.803","3005.812","3274.138","3446.918","3570.154","9.7"
"10","Nursing Home Care (Millions of Dollars)","State","2","Mideast","New Jersey","432.842","507.865","593.485","690.524","737.481","821.323","932.088","1047.233","1233.601","1410.777","1604.883","1706.369","1863.84","1975.163","2100.939","2346.37","2552.625","2718.661","2856.521","2929.38","3031.56","3178.051","3375.698","3542.678","3832.239","4173.089","4365.765","4626.389","4961.413","5136.308","8.9"
"10","Nursing Home Care (Millions of Dollars)","State","2","Mideast","New York","1661.592","1857.703","2145.028","2415.301","2612.2","2895.513","3176.526","3349.523","3672.389","4029.569","4504.95","5067.349","5389.263","5624.529","5839.748","6205.72","6663.653","7023.385","7709.499","8286.703","8709.271","9219.27","9699.513","10143.448","10476.825","10804.659","10815.573","11237.637","11579.88","11689.123","7"
"10","Nursing Home Care (Millions of Dollars)","State","2","Mideast","Pennsylvania","915.959","1054.795","1173.681","1308.546","1477.178","1654.86","1795.616","1925.522","2173.201","2410.993","2781.93","3020.056","3239.838","3458.995","3640.375","4061.914","4462.829","4890.973","5228.669","5378.628","5619.223","6116.524","6342.884","6875.116","7181.961","7526.141","7855.294","8426.515","8638.334","8887.745","8.2"
"10","Nursing Home Care (Millions of Dollars)","Region","3","Great Lakes","","3025.085","3422.159","3877.755","4332.915","4797.17","5245.334","5676.701","5992.618","6707.801","7525.469","8742.865","9723.454","10425.497","10877.723","11169.814","12060.116","12860.859","13635.293","14320.987","14774.738","15415.252","16650.951","16992.417","17868.89","18688.462","19656.013","20418.138","22004.271","22899.321","23331.911","7.3"
"10","Nursing Home Care (Millions of Dollars)","State","3","Great Lakes","Illinois","814.732","870.739","1012.44","1138.681","1284.7","1350.414","1364.541","1413.691","1585.143","1776.808","2133.671","2398.632","2580.503","2653.247","2724.62","2938.838","3094.861","3287.499","3444.351","3630.372","3791.713","4024.552","4090.697","4202.485","4409.811","4634.157","4825.716","5308.726","5588.653","5672.675","6.9"
"10","Nursing Home Care (Millions of Dollars)","State","3","Great Lakes","Indiana","407.551","460.567","508.997","582.619","658.159","745.311","823.564","886.934","984.023","1181.688","1372.484","1535.284","1674.901","1718.537","1728.886","1846.867","1922.757","1991.733","2069.252","2046.909","2156.838","2372.547","2414.632","2541.76","2679.551","2889.014","3061.422","3310.327","3463.188","3629.904","7.8"
"10","Nursing Home Care (Millions of Dollars)","State","3","Great Lakes","Michigan","564.896","614.626","671.45","733.26","774.541","849.426","908.775","932.054","1087.799","1227.529","1404.266","1534.557","1658.997","1725.811","1776.71","1936.06","2081.012","2230.961","2355.003","2384.102","2528.199","2757.805","2870.455","3033.826","3159.768","3329.516","3503.344","3726.558","3897.488","4024.611","7"
"10","Nursing Home Care (Millions of Dollars)","State","3","Great Lakes","Ohio","790.639","950.071","1113.089","1236.553","1376.2","1527.686","1716.107","1839.51","2041.884","2250.608","2622.517","2958.652","3159.104","3329.906","3439.943","3696.4","4016.102","4283.035","4560.213","4835.339","4986.437","5417.258","5526.36","5864.89","6100.645","6345.59","6483.683","6950.776","7137.676","7111.269","7.9"
"10","Nursing Home Care (Millions of Dollars)","State","3","Great Lakes","Wisconsin","447.267","526.156","571.779","641.801","703.569","772.497","863.715","920.428","1008.953","1088.835","1209.927","1296.329","1351.992","1450.222","1499.655","1641.951","1746.126","1842.065","1892.166","1878.016","1952.066","2078.79","2090.273","2225.928","2338.688","2457.736","2543.973","2707.884","2812.316","2893.451","6.6"
"10","Nursing Home Care (Millions of Dollars)","Region","4","Plains","","1743.301","1999.609","2266.139","2515.037","2728.999","2945.212","3142.552","3286.784","3508.199","3907.457","4421.567","4763.573","5047.804","5271.316","5388.832","5833.795","6242.106","6574.285","6987.871","6993.434","7367.008","7793.063","8104.823","8421.957","8727.172","9232.714","9459.402","10167.135","10655.005","11031.264","6.6"
"10","Nursing Home Care (Millions of Dollars)","State","4","Plains","Iowa","346.742","383.134","420.122","450.465","477.316","499.799","520.214","536.322","530.631","640.324","714.984","759.409","796.818","830.045","838.646","901.272","968.713","1011.52","1100.137","1145.939","1215.986","1280.471","1309.91","1367.303","1456.407","1535.688","1596.295","1739.566","1842.536","1898.234","6"
"10","Nursing Home Care (Millions of Dollars)","State","4","Plains","Kansas","200.893","225.359","243.554","272.662","296.838","320.889","351.885","377.713","424.881","480.573","557.303","594.226","623.344","651.054","671.098","723.807","775.162","839.671","892.037","871.511","941.205","1004.579","1027.548","1077.298","1124.897","1206.36","1223.396","1332.353","1376.544","1432.015","7"
"10","Nursing Home Care (Millions of Dollars)","State","4","Plains","Minnesota","564.223","674.754","754.643","829.437","908.008","968.873","1028.788","1068.199","1134.429","1261.55","1417.952","1521.064","1645.119","1674.58","1662.612","1743.299","1764.587","1771.278","1868.894","1852.019","1945.427","2072.151","2163.722","2227.443","2295.96","2400.489","2459.947","2631.506","2744.746","2840.63","5.7"
"10","Nursing Home Care (Millions of Dollars)","State","4","Plains","Missouri","362.943","404.339","497.731","569.405","640.786","707.737","769.607","817.603","888.973","954.657","1076.854","1165.724","1228.364","1310.02","1343.162","1510.841","1688.75","1861.913","1943.029","1915.382","1977.403","2103.379","2188.146","2231.974","2280.458","2424.97","2514.061","2694.944","2849.464","2927.688","7.5"
"10","Nursing Home Care (Millions of Dollars)","State","4","Plains","Nebraska","144.469","164.729","184.961","206.789","208.437","228.574","240.947","244.398","265.69","285.821","331.844","366.539","383.624","414.059","469.206","515.127","568.763","592.251","647.972","645.251","690.592","723.105","765.259","802.754","827.563","890.718","905.522","965.899","990.945","1018.271","7"
"10","Nursing Home Care (Millions of Dollars)","State","4","Plains","North Dakota","59.189","72.253","83.875","95.51","104.067","118.037","123.451","130.765","141.813","154.514","173.376","196.894","200.833","206.579","205.129","220.183","232.741","240.393","254.852","274.958","290.13","298.351","317.195","335.166","346.934","366.962","380.556","403.523","424.808","462.987","7.4"
"10","Nursing Home Care (Millions of Dollars)","State","4","Plains","South Dakota","64.842","75.042","81.254","90.77","93.548","101.303","107.659","111.782","121.782","130.016","149.253","159.717","169.701","184.979","198.979","219.265","243.39","257.259","280.95","288.376","306.265","311.028","333.043","380.02","394.953","407.526","379.626","399.345","425.962","451.439","6.9"
"10","Nursing Home Care (Millions of Dollars)","Region","5","Southeast","","2485.084","2872.437","3234.548","3652.39","4050.947","4477.279","4915.54","5321.861","6055.459","6905.921","8249.214","9314.25","10225.754","11054.247","11803.879","13448.681","14930.939","16392.895","17381.302","17512.638","18486.28","19525.117","20539.693","22078.313","23571.39","25510.103","26914.863","29468.637","31008.99","31943.33","9.2"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Alabama","187.855","212.837","229.385","251.525","274.055","294.092","310.344","323.111","351.52","387.071","448.164","515.763","578.923","626.726","660.507","759.064","856.021","963.643","1040.106","1070.307","1104.034","1243.49","1280.487","1356.238","1443.327","1561.804","1634.842","1758.865","1844.931","1837.531","8.2"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Arkansas","159.465","175.595","184.028","198.077","214.364","230.961","247.799","262.608","275.159","299.514","357.417","401.496","435.851","457.733","484.757","548.294","591.983","658.307","703.191","718.177","795.776","753.838","839.757","905.355","956.864","1040.712","1088.658","1176.24","1251.98","1321.758","7.6"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Florida","395.712","468.448","577.525","697.798","826.37","978.606","1112.898","1252.47","1509.825","1806.367","2184.108","2451.208","2689.332","2887.926","3166.888","3693.869","4108.345","4399.263","4707.276","4655.107","4907.683","5073.237","5503.293","5885.036","6147.299","6447.931","6823.673","7569.784","7946.528","8192.985","11"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Georgia","275.705","308.69","330.651","367.943","394.75","431.236","473.906","518.434","581.739","651.694","768.839","853.131","913.502","985.348","1061.322","1184.999","1318.164","1455.362","1546.213","1526.37","1623.155","1748.035","1831.987","1940.79","2121.649","2328.689","2402.424","2561.061","2679.381","2656.146","8.1"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Kentucky","226.502","258.768","293.307","322.122","349.968","371.347","395.468","415.247","449.128","479.886","572.333","637.895","693.347","764.417","799.596","923.657","1025.945","1135.344","1169.38","1139.519","1187.375","1269.133","1294.771","1395.029","1483.037","1611.855","1675.05","1843.372","1968.744","2006.355","7.8"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Louisiana","194.828","225.788","253.665","283.901","299.711","331.835","360.796","388.011","437.004","487.739","601.769","698.226","799.286","835.356","785.13","824.954","860.595","876.868","934.3","933.097","973.309","1068.207","1136.524","1214.37","1271.332","1353.398","1364.584","1550.223","1667.367","1700.29","7.8"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Mississippi","128.065","143.655","149.973","163.231","170.825","178.353","183.427","188.305","212.634","242.591","288.56","333.124","365.69","384.346","401.124","439.429","484.463","534.439","595.778","618.597","660.302","690.899","729.719","812.659","933.301","1028.015","1089.4","1196.548","1263.981","1287.924","8.3"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","North Carolina","238.049","281.541","307.675","353.57","412.909","460.905","520.992","564.391","653.926","762.362","920.118","1032.329","1156.691","1276.443","1419.956","1619.948","1791.888","1981.224","2144.225","2094.724","2234.497","2430.647","2615.135","2861.983","3148.417","3439.657","3600.889","3971.793","4116.86","4235.63","10.4"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","South Carolina","135.562","154.074","163.19","176.385","190.743","207.4","220.515","238.774","270.549","305.514","370.395","392.838","435.767","470.334","506.297","555.57","620.235","676.748","738.348","814.452","870.447","974.141","953.478","1061.82","1134.297","1286.775","1423.93","1587.093","1677.844","1756.255","9.2"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Tennessee","218","251.143","309.513","342.097","372.852","405.745","455.269","495.716","546.014","606.154","715.375","812.355","901.575","1004.01","1085.104","1304.26","1492.583","1745.307","1757.352","1671.624","1717.082","1775.333","1771.829","1896.516","2029.301","2232.955","2411.894","2555.739","2647.544","2805.821","9.2"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","Virginia","255.664","303.299","338.39","380.118","414.283","443.829","468.036","495.065","561.279","639.435","739.247","861.768","902.922","986.129","1050.878","1179.025","1337.367","1489.103","1540.898","1757.707","1881.515","1938.912","2008.349","2136.071","2238.242","2441.517","2626.511","2852.832","3049.514","3217.26","9.1"
"10","Nursing Home Care (Millions of Dollars)","State","5","Southeast","West Virginia","69.677","88.6","97.246","115.623","130.117","142.969","166.091","179.728","206.683","237.594","282.89","324.115","352.868","375.478","382.32","415.61","443.349","477.287","504.235","512.956","531.105","559.246","574.363","612.446","664.323","736.793","773.009","845.087","894.316","925.374","9.3"
"10","Nursing Home Care (Millions of Dollars)","Region","6","Southwest","","1107.094","1246.939","1372.654","1516.386","1607.344","1787.355","1983.35","2125.252","2332.357","2605.523","3047.757","3458.54","3718.698","3953.137","4195.72","4677.904","5050.38","5375.977","5694.517","5728.47","5961.87","6417.616","6541.618","6991.255","7427.752","7959.196","8409.156","9299.825","9859.492","10257.49","8"
"10","Nursing Home Care (Millions of Dollars)","State","6","Southwest","Arizona","83.558","101.511","112.212","130.468","149.461","180.698","223.515","258.004","312.952","372.364","438.338","482.489","515.315","563.017","644.561","747.2","796.693","833.124","862.367","903.741","917.41","941.561","958.622","1017.078","1060.271","1154.961","1219.799","1380.736","1510.83","1533.833","10.6"
"10","Nursing Home Care (Millions of Dollars)","State","6","Southwest","New Mexico","31.736","40.198","45.64","56.191","60.427","67.095","85.472","99.054","112.696","124.16","148.26","165.73","179.382","170.081","177.742","203.308","203.284","198.536","245.708","240.737","273.274","283.266","317.84","337.296","356.148","377.974","388.304","422.137","454.199","470.077","9.7"
"10","Nursing Home Care (Millions of Dollars)","State","6","Southwest","Oklahoma","206.658","238.901","273.985","281.135","302.408","328.374","358.836","382.934","416.359","459.576","509.181","570.591","591.586","619.809","645.282","717.948","762.527","806.939","842.565","809.39","853.233","934.472","958.969","1008.959","1066.344","1132.04","1164.432","1278.514","1344.167","1359.343","6.7"
"10","Nursing Home Care (Millions of Dollars)","State","6","Southwest","Texas","785.143","866.329","940.817","1048.591","1095.048","1211.187","1315.527","1385.26","1490.349","1649.424","1951.979","2239.73","2432.415","2600.23","2728.136","3009.448","3287.876","3537.378","3743.877","3774.603","3917.953","4258.318","4306.187","4627.922","4944.989","5294.221","5636.622","6218.437","6550.296","6894.237","7.8"
"10","Nursing Home Care (Millions of Dollars)","Region","7","Rocky Mountains","","357.956","409.499","456.842","499.123","539.533","574.129","631.908","662.698","723.368","819.948","978.151","1058.187","1148.819","1241.376","1313.7","1436.115","1539.8","1658.717","1718.934","1714.188","1803.279","1982.81","2065.079","2201.893","2309.131","2527.448","2650.279","2896.591","3080.646","3196.302","7.8"
"10","Nursing Home Care (Millions of Dollars)","State","7","Rocky Mountains","Colorado","190.198","217.574","240.541","267.491","293.05","308.753","335.045","343.438","363.747","411.547","489.129","526.277","569.948","615.913","649.069","709.492","780.703","868.487","890.907","891.098","922.068","1017.086","1060.929","1117.115","1179.09","1294.926","1371.037","1488.992","1576.502","1638.406","7.7"
"10","Nursing Home Care (Millions of Dollars)","State","7","Rocky Mountains","Idaho","44.29","49.475","53.663","57.078","61.756","65.126","68.44","76.77","89.358","100.589","125.1","142.186","160.266","171.839","174.604","189.309","199.276","207.842","229.585","230.728","248.734","263.566","281.224","303.633","329.37","360.093","383.208","421.084","450.48","452.011","8.3"
"10","Nursing Home Care (Millions of Dollars)","State","7","Rocky Mountains","Montana","43.317","47.48","58.991","62.478","65.494","72.212","95.538","98.054","107.527","119.194","140.309","146.604","155.762","170.624","191.621","210.736","213.339","221.152","234.042","229.25","239.112","269.316","273.391","298.511","293.504","307.064","305.912","349.253","370.03","387.719","7.9"
"10","Nursing Home Care (Millions of Dollars)","State","7","Rocky Mountains","Utah","60.786","71.645","76.138","81.132","86.898","92.581","96.657","106.495","121.694","140.599","167.673","181.435","197.002","207.397","212.366","232.316","247.581","261.167","266.854","271.417","296.783","322.259","331.845","352.907","376.186","419.05","434.965","467.434","505.457","529.991","7.8"
"10","Nursing Home Care (Millions of Dollars)","State","7","Rocky Mountains","Wyoming","19.365","23.326","27.508","30.945","32.333","35.457","36.228","37.942","41.043","48.02","55.941","61.685","65.842","75.603","86.04","94.262","98.9","100.069","97.546","91.694","96.581","110.583","117.691","129.727","130.981","146.315","155.157","169.828","178.177","188.174","8.2"
"10","Nursing Home Care (Millions of Dollars)","Region","8","Far West","","1932.836","2111.072","2265.168","2359.419","2530.036","2925.146","3185.787","3396.113","3728.694","4191.073","4908.027","5290.959","5725.186","5966.751","6281.746","6856.299","7168.161","7575.571","8351.133","8381.594","9335.217","9531.42","10193.928","10787.797","11306.073","12054.583","12907.339","14040.116","15148.256","16187.837","7.6"
"10","Nursing Home Care (Millions of Dollars)","State","8","Far West","Alaska","15.218","17.484","20.086","21.141","21.97","22.755","23.429","23.483","26.176","28.834","32.525","37.254","43.478","43.561","42.488","43.852","45.018","46.061","52.747","58.117","65.823","78.651","87.339","90.62","93.514","94.135","94.045","97.561","103.991","109.872","7.1"
"10","Nursing Home Care (Millions of Dollars)","State","8","Far West","California","1346.352","1455.702","1548.958","1580.832","1686.296","1995.308","2180.107","2332.024","2523.383","2832.112","3347.743","3594.829","3884.655","4022.039","4272.851","4608","4866.068","5171.188","5815.544","5815.969","6617.896","6582.943","7078.857","7508.38","7788.759","8226.861","8911.745","9658.987","10484.872","11346.135","7.6"
"10","Nursing Home Care (Millions of Dollars)","State","8","Far West","Hawaii","39.729","45.78","50.649","57.892","66.469","74.55","79.985","85.148","93.105","104.603","124.346","149.053","151.24","153.184","152.242","158.571","171.579","181.511","190.782","185.071","200.788","223.019","257.541","272.292","298.904","335.646","360.216","399.514","443.197","479.499","9"
"10","Nursing Home Care (Millions of Dollars)","State","8","Far West","Nevada","26.677","30.694","33.836","36.549","41.638","45.059","52.866","63.705","71.891","89.32","101.944","112.438","125.453","125.635","123.596","115.792","130.572","134.074","147.532","188.513","221.508","251.442","270.088","297.565","334.514","370.783","390.119","429.119","455.827","467.946","10.4"
"10","Nursing Home Care (Millions of Dollars)","State","8","Far West","Oregon","168.64","187.203","198.961","222.823","243.198","276.557","306.473","311.334","347.584","394.787","454.284","469.553","483.72","500.481","520.326","556.785","607.952","651.227","715.417","737.51","779.848","803.238","840.315","856.732","972.414","1067.761","1134.673","1267.917","1336.609","1405.728","7.6"
"10","Nursing Home Care (Millions of Dollars)","State","8","Far West","Washington","336.22","374.209","412.678","440.181","470.465","510.917","542.928","580.419","666.555","741.418","847.185","927.831","1036.64","1121.851","1170.243","1373.299","1346.971","1391.509","1429.112","1396.414","1449.353","1592.126","1659.788","1762.208","1817.968","1959.397","2016.541","2187.019","2323.76","2378.657","7"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","United States","0","United States","","8507.34","9551.055","10918.705","12225.445","13319.673","14801.495","16017.986","17199.892","19220.553","21859.236","24321.893","27836.482","30140.002","34120.204","38073.768","42055.288","46599.88","50542.279","56245.839","59840.236","64702.632","70684.873","77662.606","83961.357","90710.252","96457.866","102065.409","108282.723","113251.275","122622.657","9.6"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","Region","1","New England","","602.342","670.042","786.448","902.18","985.231","1096.124","1171.436","1283.563","1531.15","1922.403","2171.775","2454.697","2635.686","2910.639","3336.98","3863.287","4001.234","4037.004","4726.702","5031.581","5376.891","5694.505","6424.575","6693.316","7312.621","7655.625","7969.004","8599.773","9123.007","10173.718","10.2"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","1","New England","Connecticut","123.82","145.968","167.093","189.253","219.369","245.257","279.545","318.736","381.719","483.829","568.482","678.245","725.217","777.857","865.444","967.778","925.937","1003.588","1124.98","1260.351","1331.821","1324.593","1490.205","1381.624","1698.337","1630.954","1813.595","1811.629","2132.046","2685.396","11.2"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","1","New England","Maine","51.564","59.872","75.217","84.228","91.853","99.399","110.171","120.525","139.915","164.054","187.737","211.638","218.601","258.312","253.759","294.526","374.929","404.954","540.835","632.565","679.954","777.596","955.607","1040.805","1192.361","1247.105","1263.686","1274.849","1362.684","1423.215","12.1"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","1","New England","Massachusetts","338.637","359.229","416.414","477.24","498.775","554.662","567.605","613.721","735.731","945.96","1053.167","1151.611","1190.928","1285.863","1618.51","1926.035","1953.5","1841.439","2126.345","2156.837","2297.893","2415.343","2675.441","2896.892","2897.889","3228.824","3453.631","3938.445","4046.329","4434.7","9.3"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","1","New England","New Hampshire","20.205","24.167","27.63","34.341","46.209","53.452","57.71","63.806","77.808","92.162","100.167","117.147","127.879","150.474","175.4","191.268","225.672","234.499","286.361","269.516","301.268","305.411","331.708","336.264","384.052","413.904","436.883","465.568","505.42","533.958","12"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","1","New England","Rhode Island","44.905","54.625","67.069","82.423","93.124","105.664","116.656","123.573","143.731","170.528","187.223","206.717","275.684","327.429","297.1","336.854","359.575","385.437","460.63","501.992","521.669","593.461","656.375","695.881","764.397","797.72","833.012","899.629","878.16","874.962","10.8"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","1","New England","Vermont","23.211","26.181","33.025","34.694","35.902","37.69","39.749","43.202","52.245","65.87","74.999","89.339","97.377","110.705","126.766","146.827","161.62","167.087","187.551","210.32","244.286","278.1","315.239","341.85","375.586","337.119","168.195","209.653","198.367","221.486","8.1"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","Region","2","Mideast","","2405.216","2669.345","3036.831","3344.841","3535.139","3975.145","4254.101","4484.997","5035.472","5631.762","6083.014","6857.968","7550.734","8759.164","9738.346","10656.788","12122.778","13319.786","14772.337","16008.553","16941.157","18240.873","19821.546","22154.217","23082.634","24534.822","26518.859","27474.848","28410.593","31115.104","9.2"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","2","Mideast","Delaware","21.768","23.995","27.02","29.948","34.787","36.521","40.899","45.13","52.976","60.541","68.23","85.506","104.791","116.541","130.5","144.744","165.086","174.752","199.362","208.432","228.141","237.736","249.583","291","315.023","327.702","348.266","368.085","385.597","412.431","10.7"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","2","Mideast","District of Columbia","50.27","49.227","58.736","76.387","91.673","107.697","128.749","139.674","154.32","153.127","152.956","175.111","201.66","227.353","230.11","231.478","244.343","258.147","288.951","311.996","341.644","336.768","344.269","337.165","373.825","403.508","325.682","325.405","329.126","402.173","7.4"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","2","Mideast","Maryland","133.362","145.292","163.762","182.111","201.731","216.549","245.868","274.118","313.915","341.874","359.576","389.971","438.839","466.894","538.988","622.498","804.24","786.28","849.504","874.2","970.142","1014.652","1068.558","1325.976","1385.889","1486.668","1773.694","1825.266","1882.162","2129.503","10"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","2","Mideast","New Jersey","265.081","277.887","317.383","371.542","421.197","447.912","503.029","555.52","634.274","718.011","793.301","886.617","869.875","957.014","1132.611","1203.809","1318.445","1496.361","1561.693","1670.069","1764.316","1962.174","2184.543","2363.561","2542.778","2817.16","3378.018","3244.75","3445.863","3632.842","9.4"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","2","Mideast","New York","1321.324","1486.199","1647.439","1757.522","1792.879","2120.653","2228.928","2302.798","2594.574","2920.675","3168.701","3613.88","4030.121","4912.771","5418.605","5929.179","6667.174","7406.089","8254.607","9019.765","9355.127","10057.542","10987.613","12380.129","12793.527","13353.619","14328.565","15263.716","15570.065","17231.957","9.3"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","2","Mideast","Pennsylvania","613.411","686.744","822.491","927.332","992.872","1045.813","1106.63","1167.758","1285.412","1437.534","1540.25","1706.882","1905.448","2078.591","2287.532","2525.081","2923.49","3198.157","3618.219","3924.09","4281.787","4632.001","4986.978","5456.385","5671.593","6146.164","6364.634","6447.626","6797.78","7306.198","8.9"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","Region","3","Great Lakes","","1402.283","1570.432","1761.154","1967.921","2184.902","2385.674","2568.579","2780.266","3124.649","3578.94","3981.868","4630.907","5061.96","5423.472","5807.637","6385.536","7120.019","7697.225","8466.222","8439.929","9396.196","10477.807","11460.11","12331.771","13290.738","14273.441","14220.562","14588.658","14998.046","15847.276","8.7"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","3","Great Lakes","Illinois","390.561","430.341","470.189","540.824","629.272","671.493","676.333","730.423","832.578","957.382","1047.635","1217.215","1423.723","1547.252","1650.725","1859.21","2124.125","2256.659","2537.958","2572.872","2779.485","3040.49","3456.973","3513.811","3799.505","4243.171","4187.216","4378.756","4389.866","4469.137","8.8"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","3","Great Lakes","Indiana","142.435","165.814","192.387","210.248","235.814","267.059","296.476","331.804","396.246","467.783","529.249","607.299","678.94","718.504","763.207","767.676","814.131","849.691","967.133","977.787","1099.674","1224.168","1412.998","1631.951","1825.932","1795.39","1922.242","1928.214","2091.689","2274.561","10"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","3","Great Lakes","Michigan","363.802","397.906","419.384","435.544","457.054","504.186","548.352","579.055","654.913","717.512","832.254","996.689","929.999","1014.806","1115.303","1248.524","1421.93","1850.248","1728.287","1498","1587.211","1723.323","1743.786","1828.87","1849.246","2094.442","2121.598","2111.097","2144.082","2203.045","6.4"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","3","Great Lakes","Ohio","319.412","372.378","449.571","510.547","578.882","638.515","723.437","783.832","848.919","972.684","1040.617","1159.901","1321.78","1392.952","1511.782","1690.64","1823.989","1753.571","2123.523","2234.366","2576.282","2956.232","3278.966","3739.979","4008.758","4200.992","4130.398","4243.353","4440.176","4903.715","9.9"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","3","Great Lakes","Wisconsin","186.073","203.994","229.624","270.757","283.88","304.42","323.981","355.152","391.993","463.579","532.112","649.802","707.518","749.958","766.62","819.486","935.844","987.056","1109.321","1156.904","1353.544","1533.594","1567.387","1617.16","1807.298","1939.446","1859.108","1927.237","1932.233","1996.818","8.5"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","Region","4","Plains","","692.925","787.844","952.387","1087.243","1193.962","1293.06","1381.226","1470.359","1617.747","1789.709","1967.21","2223.417","2257.02","2624.24","3136.256","3443.576","3788.479","3927.329","4558.128","4826.378","5302.343","5891.289","6567.518","7121.236","7650.207","7831.938","8132.547","8556.53","8963.568","9603.796","9.5"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","4","Plains","Iowa","114.466","130.542","155.423","169.286","177.902","191.061","202.834","212.879","233.145","271.179","298.198","334.447","344.41","391.002","446.846","501.933","564.858","595.667","682.506","710.835","764.064","810.415","869.405","944.98","1018.27","1090.121","1193.24","1229.188","1287.818","1402.145","9"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","4","Plains","Kansas","73.765","80.563","94.248","106.523","113.549","122.79","132.957","141.586","164.522","184.97","215.132","245.895","242.052","273.311","314.284","354.646","434.296","541.981","642.027","703.911","770.138","831.372","892.937","862.122","967.33","1027.594","1071.607","1066.502","1047.965","1127.653","9.9"
"11","Other Health, Residential, and Personal Care (Millions of Dollars)","State","4","Plains","Minnesota","284.626","329.543","415.319","476.457","530.497","570.749","594.197","610.55","660.421","715.817","763.109","845.783","803.844","945.196","1198.201","1302.694","1351.575","1276.94","1505.535","1596.859","1768.711","2082.052","2395.954","2839.864","2975.051","2908.396","3001.385","3268.355","3439.538","3604.804","9.1"
